Type,StartX,StartY,EndX,EndY,Width
Wall,254208.35307242078,2820944.4013989014,254205.26707342986,2820946.221889113,0.0
Wall,254205.26707342986,2820946.221889113,254205.82539861515,2820947.136962652,0.0
Wall,254206.12861744603,2820947.6339266724,254206.66496244346,2820948.512975528,0.0
Wall,254206.66496244346,2820948.512975528,254209.67150564384,2820946.6785559785,0.0
Wall,254209.67150564384,2820946.6785559785,254208.52114771304,2820944.31944156,0.0
Wall,254203.3781239484,2820944.992250136,254207.57224358228,2820942.7278745086,0.0
Wall,254207.57224358228,2820942.7278745086,254205.4131204728,2820938.3000192107,0.0
Wall,254205.4131204728,2820938.3000192107,254201.18434756104,2820940.508572974,0.0
Wall,254201.18434756104,2820940.508572974,254202.21882845057,2820942.6228624545,0.0
Wall,254202.6379236173,2820943.4794162214,254203.3781239484,2820944.992250136,0.0
Wall,254219.14366762538,2820935.8102822625,254216.5732079665,2820931.748966431,0.0
Wall,254216.5732079665,2820931.748966431,254211.82242609718,2820934.8220129535,0.0
Wall,254211.82242609718,2820934.8220129535,254212.96290473847,2820936.6128235157,0.0
Wall,254213.3910684955,2820937.2851378853,254214.34063143484,2820938.776167423,0.0
Wall,254214.34063143484,2820938.776167423,254219.14366762538,2820935.8102822625,0.0
Wall,254224.21586527195,2820933.744829639,254228.40456175912,2820931.7023258135,0.0
Wall,254228.40456175912,2820931.7023258135,254226.26096993854,2820927.3063215474,0.0
Wall,254226.26096993854,2820927.3063215474,254224.32762682065,2820928.2490636935,0.0
Wall,254223.9115623093,2820928.451946227,254222.09026595458,2820929.3400518186,0.0
Wall,254222.09026595458,2820929.3400518186,254224.21586527195,2820933.744829639,0.0
Wall,254229.44228419036,2820924.48423411,254233.9346411781,2820921.6490687802,0.0
Wall,254233.9346411781,2820921.6490687802,254230.41902094107,2820916.386633386,0.0
Wall,254229.4463763899,2820924.4816514873,254226.43360220164,2820918.3031579624,0.0
Wall,254227.20951762763,2820919.8943785904,254230.04584100112,2820918.540755673,0.0
Wall,254230.68480188926,2820918.235814385,254231.41998624784,2820917.8849508674,0.0
Wall,254255.92259421918,2820923.7223003814,254259.51198453916,2820922.7701361096,0.0
Wall,254259.51198453916,2820922.7701361096,254258.82736446167,2820918.9448330244,0.0
Wall,254258.82736446167,2820918.9448330244,254257.3658526267,2820919.2462578123,0.0
Wall,254256.54903021583,2820919.414720712,254255.08751893594,2820919.716145386,0.0
Wall,254255.08751893594,2820919.716145386,254255.92259421918,2820923.7223003814,0.0
Wall,254235.2032184451,2820912.224497069,254238.83885269277,2820908.961201322,0.0
Wall,254238.83885269277,2820908.961201322,254235.97345421187,2820905.5853631245,0.0
Wall,254235.97345421187,2820905.5853631245,254234.436541625,2820906.889888618,0.0
Wall,254233.97773615317,2820907.2793209385,254232.2155512692,2820908.775056692,0.0
Wall,254232.2155512692,2820908.775056692,254235.2032184451,2820912.224497069,0.0
Wall,254212.52583314767,2820924.7735050325,254214.1197606271,2820928.042276602,0.0
Wall,254214.1197606271,2820928.042276602,254209.7469105091,2820930.4025231893,0.0
Wall,254209.7469105091,2820930.4025231893,254209.05807208168,2820929.1470468836,0.0
Wall,254208.75629084237,2820928.597020665,254207.95362602922,2820927.13408449,0.0
Wall,254207.95362602922,2820927.13408449,254212.52583314767,2820924.7735050325,0.0
Wall,254175.7664397146,2820934.7356448425,254179.45643398838,2820931.1780116474,0.0
Wall,254179.45643398838,2820931.1780116474,254175.89584753633,2820927.805886792,0.0
Wall,254175.89584753633,2820927.805886792,254172.1577097791,2820931.3407248724,0.0
Wall,254172.1577097791,2820931.3407248724,254173.5854814768,2820932.6839039787,0.0
Wall,254174.23243737067,2820933.292529042,254175.7664397146,2820934.7356448425,0.0
Wall,254179.7033922249,2820915.872789185,254176.82368972924,2820918.0008258997,0.0
Wall,254176.82368972924,2820918.0008258997,254177.4599053684,2820918.936135931,0.0
Wall,254177.80470386992,2820919.443029314,254178.3973981575,2820920.314357962,0.0
Wall,254178.3973981575,2820920.314357962,254181.1359250533,2820918.125245068,0.0
Wall,254181.1359250533,2820918.125245068,254179.7033922249,2820915.872789185,0.0
Wall,254173.09952558167,2820916.960921263,254177.6763781665,2820914.1700418456,0.0
Wall,254177.6763781665,2820914.1700418456,254175.75630235166,2820909.4293331727,0.0
Wall,254175.75630235166,2820909.4293331727,254173.64946658464,2820910.6740398984,0.0
Wall,254172.85907154516,2820911.141000844,254171.05971364825,2820912.204051373,0.0
Wall,254171.05971364825,2820912.204051373,254173.09952558167,2820916.960921263,0.0
Wall,254177.91132717652,2820906.981179013,254182.71208946765,2820903.7952165524,0.0
Wall,254182.71208946765,2820903.7952165524,254180.1931459614,2820899.108677524,0.0
Wall,254180.1931459614,2820899.108677524,254175.28996227036,2820902.0882613114,0.0
Wall,254175.28996227036,2820902.0882613114,254176.42195201,2820904.201180662,0.0
Wall,254176.7184512914,2820904.7546124174,254177.91132717652,2820906.981179013,0.0
Wall,254180.89142868086,2820900.4078448974,254185.4612433725,2820897.85463665,0.0
Wall,254185.4612433725,2820897.85463665,254182.18497308108,2820893.378535509,0.0
Wall,254182.18497308108,2820893.378535509,254180.1894109327,2820894.383742604,0.0
Wall,254179.35478208374,2820894.804162906,254178.1938487843,2820895.3889496992,0.0
Wall,254178.1938487843,2820895.3889496992,254180.1931459614,2820899.108677524,0.0
Wall,254178.1938487843,2820895.3889496992,254176.37521293265,2820892.219225505,0.0
Wall,254176.37521293265,2820892.219225505,254171.3862256061,2820895.081667364,0.0
Wall,254171.3862256061,2820895.081667364,254172.45908728262,2820897.072271122,0.0
Wall,254172.94725376644,2820897.978022589,254174.0423170106,2820900.009819471,0.0
Wall,254174.0423170106,2820900.009819471,254179.0611937031,2820897.00266029,0.0
Wall,254170.640174877,2820893.847927416,254175.67981156055,2820890.8644897584,0.0
Wall,254175.67981156055,2820890.8644897584,254173.0007122033,2820885.678587603,0.0
Wall,254173.0007122033,2820885.678587603,254167.81448532548,2820888.6021639863,0.0
Wall,254167.81448532548,2820888.6021639863,254168.98674553924,2820890.7784114643,0.0
Wall,254169.3368717874,2820891.4284048323,254170.640174877,2820893.847927416,0.0
Wall,254172.74718653242,2820883.2306018164,254170.156018209,2820879.39048508,0.0
Wall,254170.156018209,2820879.39048508,254166.36039187107,2820882.072736514,0.0
Wall,254166.36039187107,2820882.072736514,254167.36537267166,2820883.5305550587,0.0
Wall,254167.91481497904,2820884.3275724594,254168.94389822776,2820885.820353857,0.0
Wall,254168.94389822776,2820885.820353857,254172.7580519616,2820883.2467044047,0.0
Wall,254159.41694224864,2820887.5192101384,254160.01599265228,2820888.604465663,0.0
Wall,254160.37422881264,2820889.2534557474,254160.8884711416,2820890.185070725,0.0
Wall,254160.8884711416,2820890.185070725,254164.23245148678,2820888.306037674,0.0
Wall,254164.23245148678,2820888.306037674,254162.74631658796,2820885.6612699893,0.0
Wall,254162.74631658796,2820885.6612699893,254159.40841371924,2820887.5037596296,0.0
Wall,254158.14209611886,2820879.8015605723,254154.19401755763,2820882.3954764344,0.0
Wall,254154.19401755763,2820882.3954764344,254155.13012705656,2820883.893480022,0.0
Wall,254155.51676352732,2820884.512192705,254156.4605215016,2820886.0224357196,0.0
Wall,254156.4605215016,2820886.0224357196,254160.37660994416,2820883.5558406697,0.0
Wall,254160.37660994416,2820883.5558406697,254158.14209611886,2820879.8015605723,0.0
Wall,254156.59498752924,2820871.546837324,254151.9843300032,2820874.6093373992,0.0
Wall,254151.9843300032,2820874.6093373992,254150.9406090487,2820872.896050256,0.0
Wall,254150.3734989663,2820871.9651286253,254149.3433440394,2820870.2741103657,0.0
Wall,254149.3433440394,2820870.2741103657,254153.82718510932,2820867.2441131077,0.0
Wall,254153.82718510932,2820867.2441131077,254156.65754800354,2820871.5052832817,0.0
Wall,254146.19993578547,2820864.2960318024,254150.8566760672,2820861.8814127794,0.0
Wall,254150.8566760672,2820861.8814127794,254147.56350681337,2820855.914159781,0.0
Wall,254147.56350681337,2820855.914159781,254149.56555429308,2820854.746065494,0.0
Wall,254149.56555429308,2820854.746065494,254146.32046768683,2820848.976171942,0.0
Wall,254146.32046768683,2820848.976171942,254141.9302016149,2820851.7404769827,0.0
Wall,254141.9302016149,2820851.7404769827,254142.83318370138,2820853.2167465445,0.0
Wall,254144.42676476768,2820859.3542522327,254143.4497698361,2820859.9518456156,0.0
Wall,254143.4497698361,2820859.9518456156,254146.19993578547,2820864.2960318024,0.0
Wall,254145.999038855,2820858.39254756,254148.14114637865,2820856.9608479897,0.0
Wall,254145.3634984893,2820857.3535137726,254145.999038855,2820858.39254756,0.0
Wall,254145.999038855,2820858.39254756,254145.30362332176,2820858.8179087443,0.0
Wall,254143.89187440922,2820854.947581398,254148.14692651655,2820852.223688666,0.0
Wall,254143.18768847035,2820853.796320168,254143.53202905727,2820854.359276549,0.0
Wall,254143.70519012932,2820854.642374546,254144.78559131536,2820856.408703479,0.0
Wall,254161.6067756299,2820865.4639064483,254157.01636803793,2820867.1786442483,0.0
Wall,254157.01636803793,2820867.1786442483,254154.54932226738,2820860.996338172,0.0
Wall,254154.54932226738,2820860.996338172,254159.2156427131,2820859.176984733,0.0
Wall,254159.2156427131,2820859.176984733,254161.6067756299,2820865.4639064483,0.0
Wall,254155.53910433536,2820860.610431668,254154.6480728291,2820858.2543727146,0.0
Wall,254154.6480728291,2820858.2543727146,254155.53143371432,2820857.932019524,0.0
Wall,254155.05271096886,2820859.324313907,254155.49970032365,2820859.106351715,0.0
Wall,254155.49970032365,2820859.106351715,254155.4017244218,2820858.6789391506,0.0
Wall,254155.4017244218,2820858.6789391506,254155.7432292462,2820858.5124136186,0.0
Wall,254155.7432292462,2820858.5124136186,254155.53143371432,2820857.932019524,0.0
Wall,254156.77275364974,2820857.4790410767,254157.07656418261,2820858.1020852523,0.0
Wall,254157.07656418261,2820858.1020852523,254157.32987957142,2820857.978562898,0.0
Wall,254157.32987957142,2820857.978562898,254157.55334094792,2820858.4368297914,0.0
Wall,254157.55334094792,2820858.4368297914,254158.03819219317,2820858.2477909564,0.0
Wall,254155.4017244218,2820858.6789391506,254158.0427287162,2820859.6342926137,0.0
Wall,254157.32987957142,2820857.978562898,254155.53910433536,2820860.610431668,0.0
Wall,254155.95281907564,2820857.7782489434,254156.37295851452,2820857.6249330216,0.0
Wall,254156.77275364974,2820857.4790410767,254157.6181789821,2820857.1705312044,0.0
Wall,254157.6181789821,2820857.1705312044,254158.508041547,2820859.4528716183,0.0
Wall,254141.42310421536,2820845.565193148,254140.75644582164,2820846.0890913233,0.0
Wall,254135.94912110828,2820846.679191519,254135.1717415161,2820845.6802173513,0.0
Wall,254135.1717415161,2820845.6802173513,254135.92869091214,2820845.0988197597,0.0
Wall,254140.6931056312,2820844.645521344,254141.42310421536,2820845.565193148,0.0
Wall,254139.84515114556,2820843.5772455307,254140.47342766184,2820844.368765144,0.0
Wall,254138.21677005186,2820843.3413922386,254139.11208979375,2820842.65371517,0.0
Wall,254139.11208979375,2820842.65371517,254139.62249823805,2820843.2967414237,0.0
Wall,254137.3900106111,2820843.9764095196,254137.8285609088,2820843.6395678655,0.0
Wall,254136.25861152145,2820844.845414382,254136.93201788218,2820844.328184514,0.0
Wall,254138.30312880324,2820848.017047713,254137.48842955427,2820848.657284833,0.0
Wall,254137.48842955427,2820848.657284833,254136.68244752238,2820847.6215550075,0.0
Wall,254139.4557668848,2820847.1112389904,254138.69053353852,2820847.712602984,0.0
Wall,254140.40427182877,2820846.3658497264,254139.81876841123,2820846.825971694,0.0
Wall,254138.46211118353,2820841.3487197394,254134.8524802083,2820843.55444871,0.0
Wall,254134.8524802083,2820843.55444871,254133.94178994343,2820842.064122458,0.0
Wall,254133.10977757288,2820839.8790079732,254136.18028985398,2820837.8241853607,0.0
Wall,254136.18028985398,2820837.8241853607,254138.46211118353,2820841.3487197394,0.0
Wall,254133.5441593123,2820841.4134079497,254132.8448030546,2820840.2689255383,0.0
Wall,254132.8448030546,2820840.2689255383,254128.6418753005,2820842.701289275,0.0
Wall,254128.6418753005,2820842.701289275,254127.62170564086,2820840.757727691,0.0
Wall,254127.1675476823,2820839.892495175,254126.27061387827,2820838.183714612,0.0
Wall,254126.27061387827,2820838.183714612,254130.87203857698,2820835.939955109,0.0
Wall,254130.87203857698,2820835.939955109,254133.10977757288,2820839.8790079732,0.0
Wall,254133.10977757288,2820839.8790079732,254132.8448030546,2820840.2689255383,0.0
Wall,254127.7032239564,2820837.485141303,254125.21750982723,2820837.4877862833,0.0
Wall,254125.21750982723,2820837.4877862833,254125.22036854533,2820836.4696475905,0.0
Wall,254125.222356942,2820835.7614757847,254125.22720405672,2820834.035165286,0.0
Wall,254125.22720405672,2820834.035165286,254128.75718972436,2820834.750209582,0.0
Wall,254128.75718972436,2820834.750209582,254129.40669748708,2820836.6544888048,0.0
Wall,254117.84852405929,2820828.7036297857,254122.61940699967,2820826.126592916,0.0
Wall,254122.61940699967,2820826.126592916,254121.72282844005,2820824.28792049,0.0
Wall,254121.72282844005,2820824.28792049,254126.78723544988,2820821.387290882,0.0
Wall,254126.78723544988,2820821.387290882,254123.53955354035,2820815.0770914922,0.0
Wall,254123.53955354035,2820815.0770914922,254120.6331518316,2820816.7069598725,0.0
Wall,254115.75735847553,2820819.441234834,254113.94713914866,2820820.4563798616,0.0
Wall,254113.94713914866,2820820.4563798616,254117.84852405929,2820828.7036297857,0.0
Wall,254119.9356203113,2820817.0981255416,254116.37766543773,2820819.0933755892,0.0
Wall,254118.1566428745,2820818.095750565,254121.28750609246,2820824.5164170046,0.0
Wall,254121.28750609246,2820824.5164170046,254121.72282844005,2820824.28792049,0.0
Wall,254124.41415810172,2820814.651577377,254128.39001509632,2820812.448136102,0.0
Wall,254128.39001509632,2820812.448136102,254128.18917271163,2820812.1140228575,0.0
Wall,254126.58986937645,2820809.4534867005,254126.11927859313,2820808.6706309617,0.0
Wall,254126.11927859313,2820808.6706309617,254122.23868337335,2820811.003337045,0.0
Wall,254122.23868337335,2820811.003337045,254123.27823239166,2820812.746646037,0.0
Wall,254123.5784334732,2820813.250079002,254124.41415810172,2820814.651577377,0.0
Wall,254141.98017001615,2820792.378356706,254141.79417954243,2820789.744771219,0.0
Wall,254141.79417954243,2820789.744771219,254138.7063111162,2820789.8766762693,0.0
Wall,254138.7063111162,2820789.8766762693,254138.69658845448,2820790.840983346,0.0
Wall,254138.68859586184,2820791.633699773,254138.67953173755,2820792.532692192,0.0
Wall,254138.67953173755,2820792.532692192,254141.98017001615,2820792.378356706,0.0
Wall,254131.40644005564,2820813.532041462,254133.093198677,2820812.8265014635,0.0
Wall,254133.72110320383,2820812.563860589,254135.55674567926,2820811.796045223,0.0
Wall,254135.55674567926,2820811.796045223,254137.1078421449,2820815.356510608,0.0
Wall,254137.1078421449,2820815.356510608,254133.0774590968,2820817.085419812,0.0
Wall,254133.0774590968,2820817.085419812,254131.40644005564,2820813.532041462,0.0
Wall,254308.78192757734,2820828.671368693,254320.3353219371,2820824.729412491,0.0
Wall,254320.3353219371,2820824.729412491,254318.9782467643,2820820.6238296535,0.0
Wall,254318.9782467643,2820820.6238296535,254317.99859096814,2820817.55139718,0.0
Wall,254317.99859096814,2820817.55139718,254316.57620962948,2820813.101954799,0.0
Wall,254316.57620962948,2820813.101954799,254315.4595420733,2820809.422242316,0.0
Wall,254315.4595420733,2820809.422242316,254312.21019658106,2820810.4429293084,0.0
Wall,254312.21019658106,2820810.4429293084,254311.69890248714,2820808.7814487484,0.0
Wall,254311.29686513531,2820808.8985991776,254311.78525112907,2820810.5706162862,0.0
Wall,254311.78525112907,2820810.5706162862,254308.80426366028,2820811.487967547,0.0
Wall,254308.80426366028,2820811.487967547,254308.92160376764,2820811.8692712034,0.0
Wall,254308.92160376764,2820811.8692712034,254309.09253398856,2820811.816670159,0.0
Wall,254309.09253398856,2820811.816670159,254309.2087549202,2820812.194336987,0.0
Wall,254309.2087549202,2820812.194336987,254309.59072426573,2820812.076792024,0.0
Wall,254309.59072426573,2820812.076792024,254309.50056561455,2820811.783816126,0.0
Wall,254309.50056561455,2820811.783816126,254311.59542481814,2820811.1556297494,0.0
Wall,254311.59542481814,2820811.1556297494,254311.67356969902,2820811.409566187,0.0
Wall,254311.67356969902,2820811.409566187,254312.04848544093,2820811.294191858,0.0
Wall,254312.04848544093,2820811.294191858,254311.96728019565,2820811.0303105847,0.0
